Date,Rate,High (est),Low (est)
2016-03-29,68.410003662109,69.188003540039,68.435997009277
2016-03-28,68.23999786377,68.600997924805,67.573997497559
2016-03-27,68.23999786377,68.600997924805,67.573997497559
2016-03-25,68.580001831055,68.623001098633,67.806999206543
2016-03-24,68.714996337891,69.628997802734,68.649002075195
2016-03-23,67.25,68.488998413086,67.412002563477
2016-03-22,67.860000610352,68.224998474121,67.277000427246
2016-03-21,68.330001831055,69.110000610352,67.49299621582
2016-03-20,68.330001831055,69.110000610352,67.49299621582
2016-03-18,68.120002746582,68.661003112793,67.236999511719
2016-03-17,69.834999084473,68.94100189209,68.030097961426
2016-03-16,71.089996337891,71.199996948242,70.21720123291
2016-03-15,70.26000213623,71.36499786377,69.949996948242
2016-03-14,69.904998779297,70.911003112793,69.845001220703
2016-03-13,69.904998779297,70.911003112793,69.845001220703
2016-03-11,71.148002624512,70.72200012207,69.452598571777
2016-03-10,70.982002258301,71.455001831055,69.917999267578
2016-03-09,71.870002746582,72.622001647949,70.709999084473
2016-03-08,73.089996337891,73.386001586914,71.870002746582
2016-03-07,73.089996337891,73.386001586914,71.870002746582
2016-03-06,73.089996337891,73.386001586914,71.870002746582
2016-03-04,73.089996337891,73.386001586914,72.176002502441
2016-03-03,73.349998474121,74.005996704102,73.084999084473
2016-03-02,73.279998779297,74.152000427246,73.133003234863
2016-03-01,74.404998779297,74.289001464844,73.536003112793
2016-02-29,76.339996337891,76.247001647949,75.032997131348
2016-02-28,76.339996337891,76.247001647949,75.032997131348
2016-02-26,75.180000305176,75.675003051758,74.46900177002
2016-02-25,75.735000610352,76.572998046875,75.572998046875
2016-02-24,76.099998474121,77.50700378418,76.022003173828
2016-02-23,77.370002746582,77.0,75.099998474121
2016-02-22,77.370002746582,77.0,75.330001831055
2016-02-21,77.370002746582,77.0,75.330001831055
2016-02-19,76.349998474121,77.824996948242,76.024696350098
2016-02-18,74.860000610352,75.793998718262,74.946998596191
2016-02-17,77.809997558594,78.216003417969,75.352996826172
2016-02-16,77.5,78.083999633789,75.854698181152
2016-02-15,78.309997558594,77.958000183105,76.875
2016-02-14,78.309997558594,77.958000183105,76.875
2016-02-12,79.767501831055,79.737998962402,78.585998535156
2016-02-11,78.370002746582,80.515998840332,78.682998657227
2016-02-10,79.589996337891,79.48999786377,77.647003173828
2016-02-09,78.940002441406,79.17259979248,78.06600189209
2016-02-08,77.25,78.180000305176,76.391998291016
2016-02-07,77.25,78.180000305176,76.391998291016
2016-02-05,76.769996643066,77.639999389648,76.38200378418
2016-02-04,76.930000305176,77.205001831055,75.522003173828
2016-02-03,79.714996337891,79.752998352051,77.873497009277
2016-02-02,77.26000213623,79.724998474121,77.708503723145
2016-02-01,75.440002441406,76.63200378418,75.436996459961
2016-01-31,75.440002441406,76.63200378418,75.436996459961
2016-01-29,76.550003051758,76.266998291016,74.593002319336
2016-01-28,77.848999023438,77.889999389648,75.478996276855
2016-01-27,78.230003356934,79.394996643066,77.78099822998
2016-01-26,79.839996337891,82.156997680664,78.331001281738
2016-01-25,78.370002746582,80.017997741699,76.704002380371
2016-01-24,78.370002746582,80.017997741699,76.704002380371
2016-01-22,82.900001525879,81.258003234863,77.937698364258
2016-01-21,81.819999694824,85.818000793457,82.063003540039
2016-01-20,78.612503051758,81.831802368164,79.18879699707
2016-01-19,79.360000610352,78.900001525879,78.068000793457
2016-01-18,77.707000732422,79.362197875977,78.310997009277
2016-01-17,77.707000732422,79.362197875977,78.310997009277
2016-01-15,76.292999267578,77.754997253418,76.399002075195
2016-01-14,76.212997436523,76.741996765137,76.156997680664
2016-01-13,76.525001525879,76.653999328613,75.733001708984
2016-01-12,76.001998901367,76.901000976562,75.873802185059
2016-01-11,74.794998168945,76.131896972656,75.052001953125
2016-01-10,74.794998168945,76.131896972656,75.052001953125
2016-01-08,74.595001220703,75.489501953125,74.089996337891
2016-01-07,74.595001220703,75.489501953125,74.684997558594
2016-01-06,74.027496337891,74.027496337891,74.027496337891
2016-01-05,73.122497558594,73.36499786377,73.13500213623
2016-01-04,73.400001525879,72.944999694824,72.944999694824
2016-01-03,73.400001525879,72.944999694824,72.944999694824
2016-01-01,73.230003356934,73.815002441406,73.400001525879
2015-12-31,73.230003356934,73.815002441406,73.410003662109
2015-12-30,72.19750213623,73.358001708984,72.486396789551
2015-12-29,72.184997558594,72.806999206543,71.847999572754
2015-12-28,70.245002746582,72.398002624512,70.444000244141
2015-12-27,70.245002746582,72.398002624512,70.444000244141
2015-12-25,69.514999389648,70.697998046875,69.19100189209
2015-12-24,69.514999389648,70.697998046875,69.19100189209
2015-12-23,71.300003051758,71.070999145508,70.016998291016
2015-12-22,70.839996337891,71.22200012207,70.970001220703
2015-12-21,70.925003051758,71.319999694824,71.004600524902
2015-12-20,70.925003051758,71.319999694824,71.004600524902
2015-12-18,70.915000915527,71.406997680664,70.654998779297
2015-12-17,70.0,70.942001342773,70.273002624512
2015-12-16,70.488502502441,70.536003112793,69.931999206543
2015-12-15,70.540000915527,70.998001098633,69.968002319336
2015-12-14,70.209999084473,71.167999267578,66.171501159668
2015-12-13,70.209999084473,71.167999267578,66.171501159668
2015-12-11,66.171501159668,69.958000183105,69.044998168945
2015-12-10,69.319999694824,69.303001403809,66.171501159668
2015-12-09,69.300003051758,69.464202880859,68.716003417969
2015-12-08,69.370002746582,69.871002197266,66.171501159668
2015-12-07,68.069999694824,69.150001525879,68.350997924805
2015-12-06,68.069999694824,69.150001525879,68.350997924805
2015-12-04,67.582496643066,68.253997802734,67.219497680664
2015-12-03,67.400001525879,68.138999938965,67.513999938965
2015-12-02,66.639999389648,67.196998596191,66.556999206543
2015-12-01,66.410003662109,66.846000671387,66.052001953125
2015-11-30,66.419998168945,66.855003356934,65.734703063965
2015-11-29,66.419998168945,66.855003356934,65.734703063965
2015-11-27,65.559997558594,66.305999755859,65.724998474121
2015-11-26,65.555000305176,65.980003356934,65.403701782227
2015-11-25,65.444999694824,66.042999267578,64.902496337891
2015-11-24,66.059997558594,66.419502258301,65.428001403809
2015-11-23,64.620002746582,66.214500427246,64.415000915527
2015-11-22,64.620002746582,66.214500427246,64.415000915527
2015-11-20,64.544998168945,65.032501220703,64.521003723145
2015-11-19,64.845001220703,65.12850189209,64.334999084473
2015-11-18,64.917503356934,65.154998779297,64.560501098633
2015-11-17,65.087501525879,65.720001220703,65.150001525879
2015-11-16,66.819999694824,67.0,65.748001098633
2015-11-15,66.819999694824,67.0,65.748001098633
2015-11-13,66.453498840332,67.0,66.050003051758
2015-11-12,65.36499786377,66.401496887207,65.074996948242
2015-11-11,64.415000915527,64.946998596191,64.069999694824
2015-11-10,64.595001220703,64.584999084473,64.085998535156
2015-11-09,64.404998779297,64.842002868652,64.074996948242
2015-11-08,64.404998779297,64.842002868652,64.074996948242
2015-11-06,62.25,64.769500732422,62.791198730469
2015-11-05,63.084999084473,63.559501647949,63.04280090332
2015-11-04,62.630001068115,62.985000610352,62.228698730469
2015-11-03,63.604999542236,64.040000915527,62.591701507568
2015-11-02,64.120002746582,64.36799621582,63.450000762939
2015-11-01,64.120002746582,64.36799621582,63.450000762939
2015-10-30,64.190002441406,64.641502380371,63.703498840332
2015-10-29,63.935001373291,64.646003723145,63.375
2015-10-28,65.419998168945,65.481498718262,63.44100189209
2015-10-27,62.950000762939,65.028503417969,62.291999816895
2015-10-26,62.321701049805,62.962001800537,61.900001525879
2015-10-25,62.321701049805,62.962001800537,61.900001525879
2015-10-23,62.507499694824,62.650001525879,61.667499542236
2015-10-22,62.950000762939,63.150001525879,62.367000579834
2015-10-21,62.0452003479,63.104900360107,61.854999542236
2015-10-20,62.380001068115,62.400001525879,61.492000579834
2015-10-19,61.1875,62.299499511719,60.849998474121
2015-10-18,61.1875,62.299499511719,60.849998474121
2015-10-16,61.358001708984,62.036998748779,60.549999237061
2015-10-15,62.582500457764,62.591701507568,61.840999603271
2015-10-14,63.002498626709,63.278499603271,62.549999237061
2015-10-13,62.219200134277,62.937000274658,61.998001098633
2015-10-12,61.662498474121,61.544998168945,60.888999938965
2015-10-11,61.662498474121,61.544998168945,60.888999938965
2015-10-09,61.307498931885,61.699001312256,60.674999237061
2015-10-08,62.25,62.775001525879,61.942199707031
2015-10-07,63.391498565674,63.455001831055,61.870998382568
2015-10-06,64.772201538086,65.250999450684,63.417499542236
2015-10-05,65.991996765137,66.105003356934,64.488502502441
2015-10-04,65.991996765137,66.105003356934,64.488502502441
2015-10-02,65.625701904297,66.650497436523,65.519996643066
2015-10-01,65.387496948242,65.627998352051,64.766502380371
2015-09-30,65.709999084473,65.981002807617,64.887496948242
2015-09-29,66.059196472168,66.355697631836,65.390998840332
2015-09-28,65.444999694824,65.77449798584,65.179496765137
2015-09-27,65.444999694824,65.77449798584,65.179496765137
2015-09-25,66.080001831055,66.184997558594,65.299697875977
2015-09-24,66.019996643066,66.765998840332,66.026000976562
2015-09-23,65.819999694824,66.459999084473,65.442497253418
2015-09-22,65.819999694824,66.459999084473,65.442497253418
2015-09-21,66.440002441406,66.574996948242,65.640998840332
2015-09-20,66.440002441406,66.574996948242,65.640998840332
2015-09-18,65.397499084473,66.151000976562,65.0
2015-09-17,65.257698059082,66.170997619629,64.754699707031
2015-09-16,66.782501220703,66.709999084473,64.887001037598
2015-09-15,67.540000915527,67.934997558594,66.513000488281
2015-09-14,67.763198852539,68.059501647949,66.985000610352
2015-09-13,67.763198852539,68.059501647949,66.985000610352
2015-09-11,67.684501647949,68.241996765137,67.227699279785
2015-09-10,68.40650177002,68.799003601074,67.472999572754
2015-09-09,67.861198425293,68.259002685547,66.747497558594
2015-09-08,69.149002075195,69.254997253418,67.707000732422
2015-09-07,68.392501831055,69.139701843262,67.76000213623
2015-09-06,68.392501831055,69.139701843262,67.76000213623
2015-09-04,67.140701293945,67.906997680664,66.730003356934
2015-09-03,66.771697998047,67.585998535156,66.145500183105
2015-09-02,66.482696533203,67.911003112793,66.014999389648
2015-09-01,64.280700683594,66.459999084473,62.598701477051
2015-08-31,65.294998168945,67.328002929688,65.015998840332
2015-08-30,65.294998168945,67.328002929688,65.015998840332
2015-08-28,66.069000244141,67.329002380371,64.702499389648
2015-08-27,68.904998779297,68.63500213623,65.783996582031
2015-08-26,69.309196472168,69.885498046875,68.186698913574
2015-08-25,70.751502990723,70.834999084473,68.144996643066
2015-08-24,69.107498168945,71.55899810791,69.38500213623
2015-08-23,69.107498168945,71.55899810791,69.38500213623
2015-08-21,68.129997253418,68.763000488281,67.186500549316
2015-08-20,66.535697937012,67.544998168945,66.294998168945
2015-08-19,65.785003662109,66.459999084473,65.337997436523
2015-08-18,65.388198852539,65.91300201416,65.110000610352
2015-08-17,64.906700134277,65.703498840332,64.485000610352
2015-08-16,64.906700134277,65.703498840332,64.485000610352
2015-08-14,64.522003173828,65.009002685547,64.254997253418
2015-08-13,64.121200561523,64.99299621582,63.174999237061
2015-08-12,64.122001647949,65.190002441406,64.046997070312
2015-08-11,62.889999389648,64.452499389648,62.900001525879
2015-08-10,64.480003356934,64.642501831055,63.04700088501
2015-08-09,64.480003356934,64.642501831055,63.04700088501
2015-08-07,64.480003356934,65.968696594238,63.400001525879
2015-08-06,63.382999420166,64.502998352051,62.833499908447
2015-08-05,63.110000610352,63.335201263428,62.544998168945
2015-08-04,63.5,63.685001373291,62.432998657227
2015-08-03,61.630699157715,62.981998443604,61.384998321533
2015-08-02,61.630699157715,62.981998443604,61.384998321533
2015-07-31,59.675498962402,61.224498748779,59.424499511719
2015-07-30,58.520000457764,59.877998352051,58.544998168945
2015-07-29,59.903499603271,60.209999084473,58.917999267578
2015-07-28,59.573001861572,60.819999694824,59.380199432373
2015-07-27,58.346000671387,59.826000213623,58.12850189209
2015-07-26,58.346000671387,59.826000213623,58.12850189209
2015-07-24,57.830699920654,58.686000823975,57.512500762939
2015-07-23,57.139999389648,57.591201782227,57.046001434326
2015-07-22,56.919998168945,57.147998809814,56.659999847412
2015-07-21,56.931999206543,57.088500976562,56.729000091553
2015-07-20,56.939998626709,57.165000915527,56.540000915527
2015-07-19,56.939998626709,57.165000915527,56.540000915527
2015-07-17,56.904998779297,57.091499328613,56.564998626709
2015-07-16,56.860000610352,57.014999389648,56.479000091553
2015-07-15,56.430000305176,56.934501647949,56.069999694824
2015-07-14,56.51070022583,57.052501678467,56.110000610352
2015-07-13,56.259998321533,56.814998626709,55.935001373291
2015-07-12,56.259998321533,56.814998626709,55.935001373291
2015-07-10,57.219501495361,57.215000152588,56.180000305176
2015-07-09,57.470001220703,57.384998321533,56.54700088501
2015-07-08,56.625,57.540000915527,56.457500457764
2015-07-07,56.853500366211,57.652000427246,56.439998626709
2015-07-06,55.955501556396,56.617198944092,55.760501861572
2015-07-05,55.955501556396,56.617198944092,55.760501861572
2015-07-03,55.487998962402,55.965198516846,55.060001373291
2015-07-02,55.80419921875,55.902000427246,55.379699707031
2015-07-01,55.214698791504,55.686000823975,55.185001373291
2015-06-30,55.650699615479,55.957000732422,55.27799987793
2015-06-29,54.810501098633,55.629001617432,54.935001373291
2015-06-28,54.810501098633,55.629001617432,54.935001373291
2015-06-26,54.678001403809,55.291999816895,54.178001403809
2015-06-25,54.490001678467,54.877998352051,53.985000610352
2015-06-24,53.770000457764,54.689498901367,53.459999084473
2015-06-23,53.919998168945,54.638000488281,53.696998596191
2015-06-22,54.040000915527,54.064998626709,53.359001159668
2015-06-21,54.040000915527,54.064998626709,53.359001159668
2015-06-19,53.240001678467,54.525001525879,53.40299987793
2015-06-18,53.669998168945,53.861999511719,53.025001525879
2015-06-17,53.660999298096,54.285999298096,52.986000061035
2015-06-16,54.505500793457,55.172500610352,53.541000366211
2015-06-15,55.010501861572,55.513000488281,54.310199737549
2015-06-14,55.010501861572,55.513000488281,54.310199737549
2015-06-12,54.683700561523,55.212501525879,53.955001831055
2015-06-11,54.299999237061,54.901000976562,53.59220123291
2015-06-10,55.54349899292,55.415000915527,53.783000946045
2015-06-09,55.939998626709,56.090000152588,55.154998779297
2015-06-08,56.239700317383,56.382999420166,55.534999847412
2015-06-07,56.239700317383,56.382999420166,55.534999847412
2015-06-05,56.354000091553,57.160999298096,53.948001861572
2015-06-04,54.256999969482,56.006000518799,54.060001373291
2015-06-03,52.705699920654,54.335498809814,52.084999084473
2015-06-02,53.542999267578,53.631698608398,53.006000518799
2015-06-01,52.31600189209,53.491500854492,52.150001525879
2015-05-31,52.31600189209,53.491500854492,52.150001525879
2015-05-29,52.529998779297,58.156200408936,52.19100189209
2015-05-28,51.979999542236,52.964000701904,50.513000488281
2015-05-27,50.888999938965,52.035999298096,49.951999664307
2015-05-26,49.95299911499,50.834999084473,49.819999694824
2015-05-25,49.965000152588,50.063999176025,49.511199951172
2015-05-24,49.965000152588,50.063999176025,49.511199951172
2015-05-22,49.909999847412,50.089698791504,49.233699798584
2015-05-21,49.513999938965,50.22380065918,49.485000610352
2015-05-20,49.50350189209,50.167499542236,49.380001068115
2015-05-19,49.076000213623,49.634998321533,48.801200866699
2015-05-18,49.426498413086,49.584999084473,48.971698760986
2015-05-17,49.426498413086,49.584999084473,48.971698760986
2015-05-15,50.056999206543,50.194801330566,49.452800750732
2015-05-14,49.30899810791,50.436401367188,48.900001525879
2015-05-13,49.988998413086,50.529998779297,48.864601135254
2015-05-12,51.153400421143,51.377899169922,50.107799530029
2015-05-11,50.918998718262,51.684200286865,50.657501220703
2015-05-10,50.918998718262,51.684200286865,50.657501220703
2015-05-08,50.25899887085,51.235900878906,50.264999389648
2015-05-07,50.898700714111,50.867599487305,49.988700866699
2015-05-06,50.553001403809,50.654201507568,49.70240020752
2015-05-05,51.968601226807,52.210899353027,50.372798919678
2015-05-04,51.37020111084,52.211799621582,50.884399414062
2015-05-03,51.37020111084,52.211799621582,50.884399414062
2015-05-01,51.584999084473,51.884799957275,50.926200866699
2015-04-30,50.989700317383,52.16019821167,50.544998168945
2015-04-29,51.099998474121,51.895099639893,50.87670135498
2015-04-28,51.90299987793,52.523601531982,51.243499755859
2015-04-27,50.859001159668,51.995300292969,49.909999847412
2015-04-26,50.859001159668,51.995300292969,49.909999847412
2015-04-24,50.810001373291,52.709999084473,50.07080078125
2015-04-23,51.799999237061,52.379901885986,50.683799743652
2015-04-22,53.576999664307,53.918800354004,52.495998382568
2015-04-21,53.369998931885,54.081401824951,53.059700012207
2015-04-20,51.985000610352,53.772598266602,50.823501586914
2015-04-19,51.985000610352,53.772598266602,50.823501586914
2015-04-17,49.763999938965,52.580001831055,49.672698974609
2015-04-16,49.79700088501,50.286800384521,49.084999084473
2015-04-15,50.990001678467,50.951198577881,50.099998474121
2015-04-14,52.082698822021,52.481700897217,51.006999969482
2015-04-13,52.239498138428,53.709999084473,51.891799926758
2015-04-12,52.239498138428,53.709999084473,51.891799926758
2015-04-10,51.983001708984,52.497798919678,50.318801879883
2015-04-09,53.645000457764,53.393001556396,51.847198486328
2015-04-08,54.919998168945,54.959999084473,53.401298522949
2015-04-07,55.449001312256,55.738800048828,54.784999847412
2015-04-06,56.69100189209,57.064998626709,55.060001373291
2015-04-05,56.69100189209,57.064998626709,55.060001373291
2015-04-03,56.550998687744,57.132801055908,55.784000396729
2015-04-02,57.553001403809,57.352298736572,55.99169921875
2015-04-01,58.152000427246,58.466800689697,57.387001037598
2015-03-31,57.525001525879,58.250198364258,56.784999847412
2015-03-30,57.895000457764,58.671798706055,55.696800231934
2015-03-29,57.895000457764,58.671798706055,55.696800231934
2015-03-27,57.310001373291,57.988800048828,57.123798370361
2015-03-26,57.402500152588,57.424800872803,56.09400177002
2015-03-25,57.740001678467,57.996398925781,56.633800506592
2015-03-24,58.705001831055,58.953998565674,57.503601074219
2015-03-23,59.235000610352,59.866199493408,58.599700927734
2015-03-22,59.235000610352,59.866199493408,58.599700927734
2015-03-20,60.034999847412,60.612899780273,59.315799713135
2015-03-19,59.345001220703,60.205799102783,59.331901550293
2015-03-18,61.416698455811,61.488998413086,60.958599090576
2015-03-17,62.25,62.060001373291,61.451801300049
2015-03-16,62.345001220703,62.720798492432,61.810001373291
2015-03-15,62.345001220703,62.720798492432,61.810001373291
2015-03-13,61.259998321533,61.688999176025,60.703800201416
2015-03-12,62.360000610352,61.784999847412,60.318801879883
2015-03-11,62.044998168945,63.013500213623,61.652900695801
2015-03-10,60.770000457764,62.260898590088,60.151798248291
2015-03-09,60.380001068115,61.011299133301,59.959999084473
2015-03-08,60.380001068115,61.011299133301,59.959999084473
2015-03-06,60.919998168945,60.494998931885,59.29280090332
2015-03-05,61.830001831055,61.958499908447,60.593700408936
2015-03-04,61.845001220703,62.323799133301,60.084999084473
2015-03-03,62.669998168945,62.469799041748,62.001300811768
2015-03-02,61.159999847412,62.46480178833,61.409999847412
2015-03-01,61.159999847412,62.46480178833,61.409999847412
2015-02-27,61.134998321533,62.05179977417,60.915298461914
2015-02-26,61.470001220703,61.340000152588,59.864799499512
2015-02-25,62.735000610352,62.985000610352,61.586799621582
2015-02-24,63.569999694824,63.959999084473,62.714000701904
2015-02-23,61.659999847412,64.495300292969,61.860000610352
2015-02-22,61.659999847412,64.495300292969,61.860000610352
2015-02-20,61.875,62.281799316406,61.334999084473
2015-02-19,61.639999389648,62.553798675537,61.215000152588
2015-02-18,63.724998474121,63.369998931885,61.213798522949
2015-02-17,63.084999084473,63.744998931885,62.139701843262
2015-02-16,63.330001831055,63.455001831055,62.128799438477
2015-02-15,63.330001831055,63.455001831055,62.128799438477
2015-02-13,65.25,65.556800842285,63.069801330566
2015-02-12,65.029998779297,67.296798706055,64.539596557617
2015-02-11,65.315002441406,66.892997741699,65.334999084473
2015-02-10,65.684997558594,66.430702209473,65.065299987793
2015-02-09,66.98999786377,66.757797241211,65.132301330566
2015-02-08,66.98999786377,66.757797241211,65.132301330566
2015-02-06,66.372497558594,67.450996398926,65.224998474121
2015-02-05,67.764999389648,68.825798034668,65.935997009277
2015-02-04,65.084999084473,67.946701049805,64.49299621582
2015-02-03,68.349998474121,68.379997253418,65.61979675293
2015-02-02,70.035003662109,70.427101135254,68.284698486328
2015-02-01,70.035003662109,70.427101135254,68.284698486328
2015-01-30,68.735000610352,71.562797546387,68.184997558594
2015-01-29,67.790000915527,69.378799438477,67.915000915527
2015-01-28,67.955001831055,67.999900817871,66.519996643066
2015-01-27,67.809997558594,68.235000610352,67.104797363281
2015-01-26,64.01000213623,66.335800170898,64.485000610352
2015-01-25,64.01000213623,66.335800170898,64.485000610352
2015-01-23,64.305000305176,64.638801574707,62.987800598145
2015-01-22,65.269996643066,65.561302185059,64.134399414062
2015-01-21,64.970001220703,65.996803283691,64.986801147461
2015-01-20,64.806701660156,65.689796447754,64.779998779297
2015-01-19,65.26000213623,65.683197021484,64.075996398926
2015-01-18,65.26000213623,65.683197021484,64.075996398926
2015-01-16,64.680000305176,65.442802429199,64.38500213623
2015-01-15,64.055000305176,66.00479888916,63.365798950195
2015-01-14,65.184997558594,66.627601623535,63.333000183105
2015-01-13,63.185001373291,66.418800354004,63.134998321533
2015-01-12,61.430000305176,63.356899261475,61.435001373291
2015-01-11,61.430000305176,63.356899261475,61.435001373291
2015-01-09,60.25,61.990001678467,59.529998779297
2015-01-08,62.650001525879,62.280498504639,60.320499420166
2015-01-07,63.159999847412,63.580001831055,62.005001068115
2015-01-06,60.832000732422,63.904998779297,60.354999542236
2015-01-05,58.75,59.661998748779,57.255001068115
2015-01-04,58.75,59.661998748779,57.255001068115
2015-01-02,58.325000762939,59.985000610352,57.625
2015-01-01,60.700000762939,58.325000762939,58.325000762939
2014-12-31,56.560001373291,60.75,56.259998321533
2014-12-30,57.830001831055,59.364200592041,54.777500152588
2014-12-29,53.474998474121,57.858501434326,54.229999542236
2014-12-28,53.474998474121,57.858501434326,54.229999542236
2014-12-26,51.180000305176,54.507900238037,51.5452003479
2014-12-25,54.049999237061,53.676700592041,51.873199462891
2014-12-24,54.619998931885,55.126300811768,53.556800842285
2014-12-23,55.849998474121,55.973098754883,52.700801849365
2014-12-22,58.858001708984,58.009998321533,54.042301177979
2014-12-21,58.858001708984,58.009998321533,54.042301177979
2014-12-19,62.030498504639,64.480003356934,58.706798553467
2014-12-18,65.019996643066,63.46480178833,57.730400085449
2014-12-17,68.025001525879,72.257499694824,60.248901367188
2014-12-16,65.509498596191,78.578399658203,58.071399688721
2014-12-15,58.185001373291,63.345798492432,57.649501800537
2014-12-14,58.185001373291,63.345798492432,57.649501800537
2014-12-12,54.625499725342,57.84220123291,56.284999847412
2014-12-11,54.854999542236,55.715801239014,54.180698394775
2014-12-10,54.060001373291,54.835800170898,53.665699005127
2014-12-09,53.760200500488,54.302799224854,53.736198425293
2014-12-08,52.674999237061,53.765701293945,52.669998168945
2014-12-07,52.674999237061,53.765701293945,52.669998168945
2014-12-05,54.223701477051,54.174999237061,52.76789855957
2014-12-04,53.079498291016,54.466999053955,52.037799835205
2014-12-03,53.854999542236,54.837799072266,52.852699279785
2014-12-02,50.930000305176,53.993598937988,50.481800079346
2014-12-01,50.262500762939,53.880798339844,50.631999969482
2014-11-30,50.262500762939,53.880798339844,50.631999969482
2014-11-28,49.257999420166,49.783401489258,48.90299987793
2014-11-27,47.409999847412,48.191600799561,45.680000305176
2014-11-26,46.255001068115,47.177799224854,44.850700378418
2014-11-25,45.003700256348,45.830001831055,44.671600341797
2014-11-24,45.664501190186,45.584701538086,44.353199005127
2014-11-23,45.664501190186,45.584701538086,44.353199005127
2014-11-21,46.125,46.093200683594,45.328399658203
2014-11-20,46.8125,46.839199066162,46.250499725342
2014-11-19,46.85950088501,47.119998931885,46.505001068115
2014-11-18,47.115001678467,47.181800842285,46.576900482178
2014-11-17,47.279998779297,47.452201843262,45.590000152588
2014-11-16,47.279998779297,47.452201843262,45.590000152588
2014-11-14,46.685001373291,47.82080078125,46.435001373291
2014-11-13,45.918701171875,46.670600891113,45.775001525879
2014-11-12,46.435199737549,46.473201751709,45.527698516846
2014-11-11,46.154998779297,46.934501647949,45.397998809814
2014-11-10,46.416000366211,46.584999084473,44.947498321533
2014-11-09,46.416000366211,46.584999084473,44.947498321533
2014-11-07,46.885200500488,48.58219909668,45.721500396729
2014-11-06,44.811199188232,46.675701141357,44.769199371338
2014-11-05,43.741600036621,44.979198455811,43.256000518799
2014-11-04,43.361301422119,43.783500671387,43.365200042725
2014-11-03,42.94820022583,43.568199157715,43.084999084473
2014-11-02,42.94820022583,43.568199157715,43.084999084473
2014-10-31,41.013000488281,43.122200012207,41.136001586914
2014-10-30,43.008098602295,43.825000762939,41.479999542236
2014-10-29,42.415199279785,42.888000488281,42.419200897217
2014-10-28,42.227798461914,42.576198577881,41.92200088501
2014-10-27,41.872200012207,42.284000396729,41.634201049805
2014-10-26,41.872200012207,42.284000396729,41.634201049805
2014-10-24,41.642101287842,41.992698669434,41.654201507568
2014-10-23,41.328899383545,41.766700744629,41.328899383545
2014-10-22,40.852199554443,41.370700836182,40.865200042725
2014-10-21,40.94229888916,41.070899963379,40.78519821167
2014-10-20,40.616199493408,41.061199188232,40.789199829102
2014-10-19,40.616199493408,41.061199188232,40.789199829102
2014-10-17,40.715698242188,41.131698608398,40.565200805664
2014-10-16,40.496200561523,41.134498596191,40.006999969482
2014-10-15,40.894199371338,41.033798217773,40.569999694824
2014-10-14,40.403198242188,40.872200012207,40.201198577881
2014-10-13,40.349201202393,40.487201690674,40.099998474121
2014-10-12,40.349201202393,40.487201690674,40.099998474121
2014-10-10,40.02320098877,40.45299911499,40.042198181152
2014-10-09,39.942901611328,40.105201721191,39.791599273682
2014-10-08,39.723701477051,40.136699676514,39.724201202393
2014-10-07,39.702201843262,39.962200164795,39.664501190186
2014-10-06,40.098201751709,40.040500640869,39.772701263428
2014-10-05,40.098201751709,40.040500640869,39.772701263428
2014-10-03,39.491199493408,39.94649887085,39.496200561523
2014-10-02,39.700000762939,39.686698913574,39.253200531006
2014-10-01,39.561599731445,39.735000610352,39.361698150635
2014-09-30,39.325199127197,39.717700958252,39.29349899292
2014-09-29,39.056198120117,39.579700469971,39.069999694824
2014-09-28,39.056198120117,39.579700469971,39.069999694824
2014-09-26,38.470199584961,39.153999328613,38.421001434326
2014-09-25,38.144199371338,38.528499603271,38.152198791504
2014-09-24,38.540199279785,38.561500549316,38.143001556396
2014-09-23,38.626300811768,38.731700897217,38.486999511719
2014-09-22,38.356201171875,38.687000274658,38.330200195312
2014-09-21,38.356201171875,38.687000274658,38.330200195312
2014-09-19,38.347301483154,38.539699554443,38.351501464844
2014-09-18,38.368198394775,38.565200805664,38.301200866699
2014-09-17,38.299198150635,38.57320022583,38.243499755859
2014-09-16,38.335201263428,38.827201843262,38.343200683594
2014-09-15,37.752201080322,38.415500640869,37.744998931885
2014-09-14,37.752201080322,38.415500640869,37.744998931885
2014-09-12,37.397998809814,37.960498809814,37.463401794434
2014-09-11,37.275199890137,37.599998474121,37.033000946045
2014-09-10,37.027698516846,37.419498443604,36.997200012207
2014-09-09,36.926498413086,37.167999267578,36.926200866699
2014-09-08,36.89820098877,37.137699127197,36.855201721191
2014-09-07,36.89820098877,37.137699127197,36.855201721191
2014-09-05,36.867198944092,37.17850112915,36.659999847412
2014-09-04,36.771099090576,37.057300567627,36.690700531006
2014-09-03,37.42919921875,37.458301544189,36.661598205566
2014-09-02,37.288200378418,37.485500335693,37.252498626709
2014-09-01,36.944198608398,37.494701385498,36.47620010376
2014-08-31,36.944198608398,37.494701385498,36.47620010376
2014-08-29,36.618099212646,37.182998657227,36.504199981689
2014-08-28,36.117500305176,36.878101348877,36.108200073242
2014-08-27,35.99520111084,36.176601409912,35.972198486328
2014-08-26,36.04109954834,36.164699554443,36.048999786377
2014-08-25,36.048198699951,36.203701019287,36.084999084473
2014-08-24,36.048198699951,36.203701019287,36.084999084473
2014-08-22,35.960300445557,36.339698791504,35.935398101807
