"","date","price","asset","units"
"572",2014-11-27,48.636,"usdrub","rub"
"573",2014-11-28,50.38,"usdrub","rub"
"574",2014-12-01,51.185,"usdrub","rub"
"575",2014-12-02,53.871,"usdrub","rub"
"576",2014-12-03,53.481,"usdrub","rub"
"577",2014-12-04,54.384,"usdrub","rub"
"578",2014-12-05,52.615,"usdrub","rub"
"579",2014-12-08,53.745,"usdrub","rub"
"580",2014-12-09,54.063,"usdrub","rub"
"581",2014-12-10,54.865,"usdrub","rub"
"582",2014-12-11,56.42,"usdrub","rub"
"583",2014-12-12,58.214,"usdrub","rub"
"584",2014-12-15,65.8975,"usdrub","rub"
"585",2014-12-16,68.4175,"usdrub","rub"
"586",2014-12-17,60.151,"usdrub","rub"
"587",2014-12-18,61.935,"usdrub","rub"
"588",2014-12-19,58.2505,"usdrub","rub"
"589",2014-12-22,55.62,"usdrub","rub"
"590",2014-12-23,54.48,"usdrub","rub"
"591",2014-12-24,53.3,"usdrub","rub"
"592",2014-12-26,53.948,"usdrub","rub"
"593",2014-12-29,59.116,"usdrub","rub"
"594",2014-12-30,55.29,"usdrub","rub"
"595",2014-12-31,58.047,"usdrub","rub"
"596",2015-01-02,58.745,"usdrub","rub"
"597",2015-01-05,60.4125,"usdrub","rub"
"598",2015-01-06,63.145,"usdrub","rub"
"599",2015-01-07,62.65,"usdrub","rub"
"600",2015-01-08,59.86,"usdrub","rub"
"601",2015-01-09,61.28,"usdrub","rub"
"602",2015-01-12,63.185,"usdrub","rub"
"603",2015-01-13,65.19,"usdrub","rub"
"604",2015-01-14,64.335,"usdrub","rub"
"605",2015-01-15,65.14,"usdrub","rub"
"606",2015-01-16,65.01,"usdrub","rub"
"607",2015-01-19,64.984,"usdrub","rub"
"608",2015-01-20,65.1,"usdrub","rub"
"609",2015-01-21,65.22,"usdrub","rub"
"610",2015-01-22,64.171,"usdrub","rub"
"611",2015-01-23,64.01,"usdrub","rub"
"612",2015-01-26,68.32,"usdrub","rub"
"613",2015-01-27,67.614,"usdrub","rub"
"614",2015-01-28,67.995,"usdrub","rub"
"615",2015-01-29,68.88,"usdrub","rub"
"616",2015-01-30,69.0825,"usdrub","rub"
"617",2015-02-02,68.275,"usdrub","rub"
"618",2015-02-03,65.175,"usdrub","rub"
"619",2015-02-04,67.85,"usdrub","rub"
"620",2015-02-05,66.517,"usdrub","rub"
"621",2015-02-06,67.105,"usdrub","rub"
"622",2015-02-09,65.86,"usdrub","rub"
"623",2015-02-10,65.455,"usdrub","rub"
"624",2015-02-11,65.25,"usdrub","rub"
"625",2015-02-12,65.27,"usdrub","rub"
"626",2015-02-13,63.5,"usdrub","rub"
"627",2015-02-16,63.184,"usdrub","rub"
"628",2015-02-17,62.505,"usdrub","rub"
"629",2015-02-18,61.582,"usdrub","rub"
"630",2015-02-19,61.9,"usdrub","rub"
"631",2015-02-20,61.715,"usdrub","rub"
"632",2015-02-23,63.75,"usdrub","rub"
"633",2015-02-24,63.18,"usdrub","rub"
"634",2015-02-25,61.16,"usdrub","rub"
"635",2015-02-26,61.15,"usdrub","rub"
"636",2015-02-27,61.53,"usdrub","rub"
"637",2015-03-02,62.34,"usdrub","rub"
"638",2015-03-03,61.887,"usdrub","rub"
"639",2015-03-04,61.86,"usdrub","rub"
"640",2015-03-05,60.77,"usdrub","rub"
"641",2015-03-06,60.365,"usdrub","rub"
"642",2015-03-09,60.7395,"usdrub","rub"
"643",2015-03-10,62.315,"usdrub","rub"
"644",2015-03-11,61.435,"usdrub","rub"
"645",2015-03-12,61.145,"usdrub","rub"
"646",2015-03-13,62.11,"usdrub","rub"
"647",2015-03-16,61.995,"usdrub","rub"
"648",2015-03-17,61.38,"usdrub","rub"
"649",2015-03-18,59.345,"usdrub","rub"
"650",2015-03-19,60.071,"usdrub","rub"
"651",2015-03-20,59.145,"usdrub","rub"
"652",2015-03-23,58.73,"usdrub","rub"
"653",2015-03-24,57.69,"usdrub","rub"
"654",2015-03-25,57.33,"usdrub","rub"
"655",2015-03-26,57.315,"usdrub","rub"
"656",2015-03-27,57.855,"usdrub","rub"
"657",2015-03-30,57.61,"usdrub","rub"
"658",2015-03-31,58.205,"usdrub","rub"
"659",2015-04-01,57.61,"usdrub","rub"
"660",2015-04-02,56.25,"usdrub","rub"
"661",2015-04-06,55.355,"usdrub","rub"
"662",2015-04-07,55.026,"usdrub","rub"
"663",2015-04-08,53.637,"usdrub","rub"
"664",2015-04-09,51.847,"usdrub","rub"
"665",2015-04-10,53.6,"usdrub","rub"
"666",2015-04-13,52.03,"usdrub","rub"
"667",2015-04-14,50.897,"usdrub","rub"
"668",2015-04-15,49.7,"usdrub","rub"
"669",2015-04-16,49.8,"usdrub","rub"
"670",2015-04-17,51.895,"usdrub","rub"
"671",2015-04-20,53.335,"usdrub","rub"
"672",2015-04-21,53.8,"usdrub","rub"
"673",2015-04-22,52.18,"usdrub","rub"
"674",2015-04-23,50.765,"usdrub","rub"
"675",2015-04-24,50.815,"usdrub","rub"
"676",2015-04-27,51.775,"usdrub","rub"
"677",2015-04-28,51.555,"usdrub","rub"
"678",2015-04-29,50.865,"usdrub","rub"
"679",2015-04-30,51.565,"usdrub","rub"
"680",2015-05-01,51.776,"usdrub","rub"
"681",2015-05-04,52.01,"usdrub","rub"
"682",2015-05-05,50.485,"usdrub","rub"
"683",2015-05-06,50.45,"usdrub","rub"
"684",2015-05-07,50.023,"usdrub","rub"
"685",2015-05-08,50.759,"usdrub","rub"
"686",2015-05-11,51.145,"usdrub","rub"
"687",2015-05-12,49.9446,"usdrub","rub"
"688",2015-05-13,49.256,"usdrub","rub"
"689",2015-05-14,50.02,"usdrub","rub"
"690",2015-05-15,49.435,"usdrub","rub"
"691",2015-05-18,49.2175,"usdrub","rub"
"692",2015-05-19,49.47,"usdrub","rub"
"693",2015-05-20,49.701,"usdrub","rub"
"694",2015-05-21,49.965,"usdrub","rub"
"695",2015-05-22,49.925,"usdrub","rub"
"696",2015-05-25,49.92,"usdrub","rub"
"697",2015-05-26,50.82,"usdrub","rub"
"698",2015-05-27,51.7825,"usdrub","rub"
"699",2015-05-28,52.525,"usdrub","rub"
"700",2015-05-29,52.355,"usdrub","rub"
"701",2015-06-01,53.48,"usdrub","rub"
"702",2015-06-02,52.735,"usdrub","rub"
"703",2015-06-03,54.3,"usdrub","rub"
"704",2015-06-04,56.235,"usdrub","rub"
"705",2015-06-05,56.195,"usdrub","rub"
"706",2015-06-08,55.995,"usdrub","rub"
"707",2015-06-09,55.6625,"usdrub","rub"
"708",2015-06-10,54.316,"usdrub","rub"
"709",2015-06-11,54.798,"usdrub","rub"
"710",2015-06-12,55.09,"usdrub","rub"
"711",2015-06-15,54.5,"usdrub","rub"
"712",2015-06-16,54.055,"usdrub","rub"
"713",2015-06-17,53.63,"usdrub","rub"
"714",2015-06-18,53.47,"usdrub","rub"
"715",2015-06-19,54,"usdrub","rub"
"716",2015-06-22,53.935,"usdrub","rub"
"717",2015-06-23,53.78,"usdrub","rub"
"718",2015-06-24,54.258,"usdrub","rub"
"719",2015-06-25,54.6629,"usdrub","rub"
"720",2015-06-26,54.773,"usdrub","rub"
"721",2015-06-29,55.675,"usdrub","rub"
"722",2015-06-30,55.3,"usdrub","rub"
"723",2015-07-01,55.8,"usdrub","rub"
"724",2015-07-02,55.48,"usdrub","rub"
"725",2015-07-03,55.9355,"usdrub","rub"
"726",2015-07-06,56.889,"usdrub","rub"
"727",2015-07-07,56.739,"usdrub","rub"
"728",2015-07-08,57.395,"usdrub","rub"
"729",2015-07-09,57.0993,"usdrub","rub"
"730",2015-07-10,56.335,"usdrub","rub"
"731",2015-07-13,56.5108,"usdrub","rub"
"732",2015-07-14,56.393,"usdrub","rub"
"733",2015-07-15,56.8805,"usdrub","rub"
"734",2015-07-16,56.942,"usdrub","rub"
"735",2015-07-17,56.9365,"usdrub","rub"
"736",2015-07-20,57.205,"usdrub","rub"
"737",2015-07-21,56.928,"usdrub","rub"
"738",2015-07-22,56.955,"usdrub","rub"
"739",2015-07-23,57.689,"usdrub","rub"
"740",2015-07-24,58.4455,"usdrub","rub"
"741",2015-07-27,59.9955,"usdrub","rub"
"742",2015-07-28,59.868,"usdrub","rub"
"743",2015-07-29,58.494,"usdrub","rub"
"744",2015-07-30,59.7355,"usdrub","rub"
"745",2015-07-31,61.726,"usdrub","rub"
"746",2015-08-03,63.5543,"usdrub","rub"
"747",2015-08-04,62.8218,"usdrub","rub"
"748",2015-08-05,63.489,"usdrub","rub"
"749",2015-08-06,63.9555,"usdrub","rub"
"750",2015-08-07,64.0215,"usdrub","rub"
"751",2015-08-10,63.0205,"usdrub","rub"
"752",2015-08-11,64.189,"usdrub","rub"
"753",2015-08-12,64.4755,"usdrub","rub"
"754",2015-08-13,64.7343,"usdrub","rub"
"755",2015-08-14,64.858,"usdrub","rub"
"756",2015-08-17,65.303,"usdrub","rub"
"757",2015-08-18,65.8175,"usdrub","rub"
"758",2015-08-19,66.585,"usdrub","rub"
"759",2015-08-20,67.8655,"usdrub","rub"
"760",2015-08-21,69.0443,"usdrub","rub"
"761",2015-08-24,70.844,"usdrub","rub"
"762",2015-08-25,68.9555,"usdrub","rub"
"763",2015-08-26,68.9418,"usdrub","rub"
"764",2015-08-27,66.1543,"usdrub","rub"
"765",2015-08-28,65.2015,"usdrub","rub"
"766",2015-08-31,63.843,"usdrub","rub"
"767",2015-09-01,66.1505,"usdrub","rub"
"768",2015-09-02,66.955,"usdrub","rub"
"769",2015-09-03,66.44,"usdrub","rub"
"770",2015-09-04,68.462,"usdrub","rub"
"771",2015-09-07,69.096,"usdrub","rub"
"772",2015-09-08,68.014,"usdrub","rub"
"773",2015-09-09,68.442,"usdrub","rub"
"774",2015-09-10,67.632,"usdrub","rub"
"775",2015-09-11,67.775,"usdrub","rub"
"776",2015-09-14,67.6816,"usdrub","rub"
"777",2015-09-15,66.8165,"usdrub","rub"
"778",2015-09-16,65.489,"usdrub","rub"
"779",2015-09-17,65.4,"usdrub","rub"
"780",2015-09-18,66.4,"usdrub","rub"
"781",2015-09-21,66.029,"usdrub","rub"
"782",2015-09-22,65.975,"usdrub","rub"
"783",2015-09-23,66.555,"usdrub","rub"
"784",2015-09-24,66.133,"usdrub","rub"
"785",2015-09-25,65.495,"usdrub","rub"
"786",2015-09-28,66.215,"usdrub","rub"
"787",2015-09-29,66.2,"usdrub","rub"
"788",2015-09-30,65.3218,"usdrub","rub"
"789",2015-10-01,65.523,"usdrub","rub"
"790",2015-10-02,66.1055,"usdrub","rub"
"791",2015-10-05,64.4793,"usdrub","rub"
"792",2015-10-06,63.2793,"usdrub","rub"
"793",2015-10-07,61.833,"usdrub","rub"
"794",2015-10-08,61.35,"usdrub","rub"
"795",2015-10-09,61.8043,"usdrub","rub"
"796",2015-10-12,61.645,"usdrub","rub"
"797",2015-10-13,62.98,"usdrub","rub"
"798",2015-10-14,62.681,"usdrub","rub"
"799",2015-10-15,61.392,"usdrub","rub"
"800",2015-10-16,61.0525,"usdrub","rub"
"801",2015-10-19,62.3725,"usdrub","rub"
"802",2015-10-20,61.8825,"usdrub","rub"
"803",2015-10-21,62.5225,"usdrub","rub"
"804",2015-10-22,62.35,"usdrub","rub"
"805",2015-10-23,62.17,"usdrub","rub"
"806",2015-10-26,62.965,"usdrub","rub"
"807",2015-10-27,65.43,"usdrub","rub"
"808",2015-10-28,63.8825,"usdrub","rub"
"809",2015-10-29,64.2651,"usdrub","rub"
"810",2015-10-30,64,"usdrub","rub"
"811",2015-11-02,63.6216,"usdrub","rub"
"812",2015-11-03,62.535,"usdrub","rub"
"813",2015-11-04,63.14,"usdrub","rub"
"814",2015-11-05,63.26,"usdrub","rub"
"815",2015-11-06,64.235,"usdrub","rub"
"816",2015-11-09,64.5577,"usdrub","rub"
"817",2015-11-10,64.4,"usdrub","rub"
"818",2015-11-11,65.295,"usdrub","rub"
"819",2015-11-12,66.5975,"usdrub","rub"
"820",2015-11-13,66.825,"usdrub","rub"
"821",2015-11-16,65.308,"usdrub","rub"
"822",2015-11-17,65.0525,"usdrub","rub"
"823",2015-11-18,64.81,"usdrub","rub"
"824",2015-11-19,64.48,"usdrub","rub"
"825",2015-11-20,64.6,"usdrub","rub"
"826",2015-11-23,65.815,"usdrub","rub"
"827",2015-11-24,65.445,"usdrub","rub"
"828",2015-11-25,65.575,"usdrub","rub"
"829",2015-11-26,65.837,"usdrub","rub"
"830",2015-11-27,66.355,"usdrub","rub"
"831",2015-11-30,66.3,"usdrub","rub"
"832",2015-12-01,66.6525,"usdrub","rub"
"833",2015-12-02,67.415,"usdrub","rub"
"834",2015-12-03,67.428,"usdrub","rub"
"835",2015-12-04,68.025,"usdrub","rub"
"836",2015-12-07,69.155,"usdrub","rub"
"837",2015-12-08,69.45,"usdrub","rub"
"838",2015-12-09,69.61,"usdrub","rub"
"839",2015-12-10,68.205,"usdrub","rub"
"840",2015-12-11,70.36,"usdrub","rub"
"841",2015-12-14,70.47,"usdrub","rub"
"842",2015-12-15,69.9084,"usdrub","rub"
"843",2015-12-16,70.265,"usdrub","rub"
"844",2015-12-17,71.29,"usdrub","rub"
"845",2015-12-18,71.007,"usdrub","rub"
"846",2015-12-21,71.1745,"usdrub","rub"
"847",2015-12-22,71.188,"usdrub","rub"
"848",2015-12-23,69.835,"usdrub","rub"
"849",2015-12-24,70.2,"usdrub","rub"
"850",2015-12-28,72.29,"usdrub","rub"
"851",2015-12-29,72.275,"usdrub","rub"
"852",2015-12-30,73.1995,"usdrub","rub"
"853",2015-12-31,72.9495,"usdrub","rub"
"854",2016-01-04,72.72,"usdrub","rub"
"855",2016-01-05,73.38,"usdrub","rub"
"856",2016-01-06,74.552,"usdrub","rub"
"857",2016-01-07,75.0495,"usdrub","rub"
"858",2016-01-08,74.59,"usdrub","rub"
"859",2016-01-11,76.37,"usdrub","rub"
"860",2016-01-12,76.905,"usdrub","rub"
"861",2016-01-13,76.6,"usdrub","rub"
"862",2016-01-14,76.2125,"usdrub","rub"
"863",2016-01-15,77.745,"usdrub","rub"
"864",2016-01-18,79.3775,"usdrub","rub"
"865",2016-01-19,78.785,"usdrub","rub"
"866",2016-01-20,81.3475,"usdrub","rub"
"867",2016-01-21,82.3675,"usdrub","rub"
"868",2016-01-22,78.1,"usdrub","rub"
"869",2016-01-25,79.9404,"usdrub","rub"
"870",2016-01-26,78.825,"usdrub","rub"
"871",2016-01-27,78.045,"usdrub","rub"
"872",2016-01-28,76.328,"usdrub","rub"
"873",2016-01-29,75.4626,"usdrub","rub"
"874",2016-02-01,77.2232,"usdrub","rub"
"875",2016-02-02,79.7922,"usdrub","rub"
"876",2016-02-03,76.7955,"usdrub","rub"
"877",2016-02-04,76.6545,"usdrub","rub"
"878",2016-02-05,77.5078,"usdrub","rub"
"879",2016-02-08,77.8262,"usdrub","rub"
"880",2016-02-09,79.7543,"usdrub","rub"
"881",2016-02-10,79.543,"usdrub","rub"
"882",2016-02-11,80.1425,"usdrub","rub"
"883",2016-02-12,78.3435,"usdrub","rub"
"884",2016-02-15,76.9548,"usdrub","rub"
"885",2016-02-16,77.8507,"usdrub","rub"
"886",2016-02-17,75.0385,"usdrub","rub"
"887",2016-02-18,76.6445,"usdrub","rub"
"888",2016-02-19,77.015,"usdrub","rub"
"889",2016-02-22,74.957,"usdrub","rub"
"890",2016-02-23,76.2616,"usdrub","rub"
"891",2016-02-24,75.7905,"usdrub","rub"
"892",2016-02-25,75.2855,"usdrub","rub"
"893",2016-02-26,76.1273,"usdrub","rub"
"894",2016-02-29,75.2506,"usdrub","rub"
"895",2016-03-01,73.384,"usdrub","rub"
"896",2016-03-02,73.3695,"usdrub","rub"
"897",2016-03-03,72.9683,"usdrub","rub"
"898",2016-03-04,71.9205,"usdrub","rub"
"899",2016-03-07,71.352,"usdrub","rub"
"900",2016-03-08,73.0075,"usdrub","rub"
"901",2016-03-09,71.0945,"usdrub","rub"
"902",2016-03-10,71.4585,"usdrub","rub"
"903",2016-03-11,69.8642,"usdrub","rub"
"904",2016-03-14,69.9705,"usdrub","rub"
"905",2016-03-15,70.8705,"usdrub","rub"
"906",2016-03-16,69.2325,"usdrub","rub"
"907",2016-03-17,68.152,"usdrub","rub"
"908",2016-03-18,68.4955,"usdrub","rub"
"909",2016-03-21,67.815,"usdrub","rub"
"910",2016-03-22,67.2545,"usdrub","rub"
"911",2016-03-23,68.6605,"usdrub","rub"
"912",2016-03-24,68.9173,"usdrub","rub"
"913",2016-03-28,68.726,"usdrub","rub"
"914",2016-03-29,68.3095,"usdrub","rub"
"915",2016-03-30,68.289,"usdrub","rub"
"916",2016-03-31,66.9688,"usdrub","rub"
"917",2016-04-01,67.635,"usdrub","rub"
"918",2016-04-04,68.5495,"usdrub","rub"
"919",2016-04-05,68.5165,"usdrub","rub"
"920",2016-04-06,67.7318,"usdrub","rub"
"921",2016-04-07,68.14,"usdrub","rub"
"922",2016-04-08,67.1293,"usdrub","rub"
"923",2016-04-11,66.6455,"usdrub","rub"
"924",2016-04-12,65.6495,"usdrub","rub"
"925",2016-04-13,66.2155,"usdrub","rub"
"926",2016-04-14,65.9662,"usdrub","rub"
"927",2016-04-15,66.4125,"usdrub","rub"
"928",2016-04-18,66.172,"usdrub","rub"
"929",2016-04-19,65.8445,"usdrub","rub"
"930",2016-04-20,65.1135,"usdrub","rub"
"931",2016-04-21,66.7881,"usdrub","rub"
"932",2016-04-22,66.3705,"usdrub","rub"
"933",2016-04-25,66.5295,"usdrub","rub"
"934",2016-04-26,65.2191,"usdrub","rub"
"935",2016-04-27,65.1945,"usdrub","rub"
"936",2016-04-28,64.7561,"usdrub","rub"
"937",2016-04-29,64.6905,"usdrub","rub"
"938",2016-05-02,65.1709,"usdrub","rub"
"939",2016-05-03,66.4211,"usdrub","rub"
"940",2016-05-04,66.6195,"usdrub","rub"
"941",2016-05-05,65.8775,"usdrub","rub"
"942",2016-05-06,65.8495,"usdrub","rub"
"943",2016-05-09,66.5801,"usdrub","rub"
"944",2016-05-10,66.1665,"usdrub","rub"
"945",2016-05-11,64.873,"usdrub","rub"
"946",2016-05-12,64.7112,"usdrub","rub"
"947",2016-05-13,65.5255,"usdrub","rub"
"948",2016-05-16,64.8902,"usdrub","rub"
"949",2016-05-17,64.7855,"usdrub","rub"
"950",2016-05-18,65.983,"usdrub","rub"
"951",2016-05-19,66.7195,"usdrub","rub"
"952",2016-05-20,66.732,"usdrub","rub"
"953",2016-05-23,66.788,"usdrub","rub"
"954",2016-05-24,65.9725,"usdrub","rub"
"955",2016-05-25,65.4093,"usdrub","rub"
"956",2016-05-26,65.8609,"usdrub","rub"
"957",2016-05-27,65.8155,"usdrub","rub"
"958",2016-05-30,65.7368,"usdrub","rub"
"959",2016-05-31,66.7558,"usdrub","rub"
"960",2016-06-01,66.9217,"usdrub","rub"
"961",2016-06-02,66.9243,"usdrub","rub"
"962",2016-06-03,65.6105,"usdrub","rub"
"963",2016-06-06,65.2445,"usdrub","rub"
"964",2016-06-07,64.6455,"usdrub","rub"
"965",2016-06-08,63.6033,"usdrub","rub"
"966",2016-06-09,64.308,"usdrub","rub"
"967",2016-06-10,65.237,"usdrub","rub"
"968",2016-06-13,65.6005,"usdrub","rub"
"969",2016-06-14,66.056,"usdrub","rub"
"970",2016-06-15,65.513,"usdrub","rub"
"971",2016-06-16,65.7443,"usdrub","rub"
"972",2016-06-17,64.7456,"usdrub","rub"
"973",2016-06-20,64.2016,"usdrub","rub"
"974",2016-06-21,63.8905,"usdrub","rub"
"975",2016-06-22,64.6223,"usdrub","rub"
"976",2016-06-23,63.6881,"usdrub","rub"
"977",2016-06-24,64.7382,"usdrub","rub"
"978",2016-06-27,65.2995,"usdrub","rub"
"979",2016-06-28,63.9995,"usdrub","rub"
"980",2016-06-29,63.6693,"usdrub","rub"
"981",2016-06-30,63.7495,"usdrub","rub"
"982",2016-07-01,63.79,"usdrub","rub"
"983",2016-07-04,63.842,"usdrub","rub"
"984",2016-07-05,64.3695,"usdrub","rub"
"985",2016-07-06,64.4157,"usdrub","rub"
"986",2016-07-07,64.4256,"usdrub","rub"
"987",2016-07-08,63.8115,"usdrub","rub"
"988",2016-07-11,64.1863,"usdrub","rub"
"989",2016-07-12,63.73,"usdrub","rub"
"990",2016-07-13,63.9091,"usdrub","rub"
"991",2016-07-14,62.8693,"usdrub","rub"
"992",2016-07-15,63.4562,"usdrub","rub"
"993",2016-07-18,62.8195,"usdrub","rub"
"994",2016-07-19,63.4955,"usdrub","rub"
"995",2016-07-20,63.708,"usdrub","rub"
"996",2016-07-21,64.201,"usdrub","rub"
"997",2016-07-22,64.71,"usdrub","rub"
"998",2016-07-25,65.3995,"usdrub","rub"
"999",2016-07-26,65.9582,"usdrub","rub"
"1000",2016-07-27,65.8689,"usdrub","rub"
"1001",2016-07-28,66.5962,"usdrub","rub"
"1002",2016-07-29,65.9755,"usdrub","rub"
"1003",2016-08-01,66.9946,"usdrub","rub"
"1004",2016-08-02,66.639,"usdrub","rub"
"1005",2016-08-03,66.373,"usdrub","rub"
"1006",2016-08-04,65.839,"usdrub","rub"
"1007",2016-08-05,65.4478,"usdrub","rub"
"1008",2016-08-08,64.6205,"usdrub","rub"
"1009",2016-08-09,64.745,"usdrub","rub"
"1010",2016-08-10,64.8495,"usdrub","rub"
"1011",2016-08-11,64.3045,"usdrub","rub"
"1012",2016-08-12,64.7505,"usdrub","rub"
"1013",2016-08-15,64.038,"usdrub","rub"
"1014",2016-08-16,63.8145,"usdrub","rub"
"1015",2016-08-17,63.8655,"usdrub","rub"
"1016",2016-08-18,63.5945,"usdrub","rub"
"1017",2016-08-19,63.8955,"usdrub","rub"
"1018",2016-08-22,64.7845,"usdrub","rub"
"1019",2016-08-23,64.6545,"usdrub","rub"
"1020",2016-08-24,65.2071,"usdrub","rub"
"1021",2016-08-25,64.7251,"usdrub","rub"
"1022",2016-08-26,64.7018,"usdrub","rub"
"1023",2016-08-29,64.7718,"usdrub","rub"
"1024",2016-08-30,65.3545,"usdrub","rub"
"1025",2016-08-31,65.3545,"usdrub","rub"
"1026",2016-09-01,66.0003,"usdrub","rub"
"1027",2016-09-02,65.13,"usdrub","rub"
"1028",2016-09-05,64.9397,"usdrub","rub"
"1029",2016-09-06,64.3795,"usdrub","rub"
"1030",2016-09-07,64.141,"usdrub","rub"
"1031",2016-09-08,64.0295,"usdrub","rub"
"1032",2016-09-09,64.7082,"usdrub","rub"
"1033",2016-09-12,64.5079,"usdrub","rub"
"1034",2016-09-13,65.4154,"usdrub","rub"
"1035",2016-09-14,65.1665,"usdrub","rub"
"1036",2016-09-15,64.705,"usdrub","rub"
"1037",2016-09-16,65.143,"usdrub","rub"
"1038",2016-09-19,64.5968,"usdrub","rub"
"1039",2016-09-20,64.6616,"usdrub","rub"
"1040",2016-09-21,63.894,"usdrub","rub"
"1041",2016-09-22,63.6673,"usdrub","rub"
"1042",2016-09-23,63.9745,"usdrub","rub"
"1043",2016-09-26,63.8705,"usdrub","rub"
"1044",2016-09-27,63.6305,"usdrub","rub"
"1045",2016-09-28,63.041,"usdrub","rub"
"1046",2016-09-29,62.922,"usdrub","rub"
"1047",2016-09-30,62.8705,"usdrub","rub"
"1048",2016-10-03,62.3218,"usdrub","rub"
"1049",2016-10-04,62.777,"usdrub","rub"
"1050",2016-10-05,62.3305,"usdrub","rub"
"1051",2016-10-06,62.0945,"usdrub","rub"
"1052",2016-10-07,62.2255,"usdrub","rub"
"1053",2016-10-10,61.8052,"usdrub","rub"
"1054",2016-10-11,62.6549,"usdrub","rub"
"1055",2016-10-12,63.09,"usdrub","rub"
"1056",2016-10-13,62.9675,"usdrub","rub"
"1057",2016-10-14,62.85,"usdrub","rub"
"1058",2016-10-17,63.128,"usdrub","rub"
"1059",2016-10-18,62.4652,"usdrub","rub"
"1060",2016-10-19,62.18,"usdrub","rub"
"1061",2016-10-20,62.36,"usdrub","rub"
"1062",2016-10-21,62.3775,"usdrub","rub"
"1063",2016-10-24,62.1461,"usdrub","rub"
"1064",2016-10-25,62.083,"usdrub","rub"
"1065",2016-10-26,62.8655,"usdrub","rub"
"1066",2016-10-27,62.6625,"usdrub","rub"
"1067",2016-10-28,62.9205,"usdrub","rub"
"1068",2016-10-31,63.3155,"usdrub","rub"
"1069",2016-11-01,63.3118,"usdrub","rub"
"1070",2016-11-02,63.475,"usdrub","rub"
"1071",2016-11-03,63.5565,"usdrub","rub"
"1072",2016-11-04,64.4523,"usdrub","rub"
"1073",2016-11-07,63.602,"usdrub","rub"
"1074",2016-11-08,63.847,"usdrub","rub"
"1075",2016-11-09,63.8635,"usdrub","rub"
"1076",2016-11-10,65.6855,"usdrub","rub"
"1077",2016-11-11,65.6368,"usdrub","rub"
"1078",2016-11-14,65.98,"usdrub","rub"
"1079",2016-11-15,64.17,"usdrub","rub"
"1080",2016-11-16,64.7425,"usdrub","rub"
"1081",2016-11-17,64.8845,"usdrub","rub"
"1082",2016-11-18,64.6473,"usdrub","rub"
"1083",2016-11-21,63.9745,"usdrub","rub"
"1084",2016-11-22,63.672,"usdrub","rub"
"1085",2016-11-23,64.3606,"usdrub","rub"
"1086",2016-11-24,64.442,"usdrub","rub"
"1087",2016-11-25,64.865,"usdrub","rub"
"1088",2016-11-28,64.7107,"usdrub","rub"
"1089",2016-11-29,65.0599,"usdrub","rub"
"1090",2016-11-30,64.077,"usdrub","rub"
"1091",2016-12-01,63.9595,"usdrub","rub"
"1092",2016-12-02,63.9228,"usdrub","rub"
"1093",2016-12-05,63.802,"usdrub","rub"
"1094",2016-12-06,63.8086,"usdrub","rub"
"1095",2016-12-07,63.1993,"usdrub","rub"
"1096",2016-12-08,63.3045,"usdrub","rub"
"1097",2016-12-09,62.4651,"usdrub","rub"
"1098",2016-12-12,60.967,"usdrub","rub"
"1099",2016-12-13,60.6295,"usdrub","rub"
"1100",2016-12-14,62.122,"usdrub","rub"
"1101",2016-12-15,61.7,"usdrub","rub"
"1102",2016-12-16,62.0429,"usdrub","rub"
"1103",2016-12-19,61.8475,"usdrub","rub"
"1104",2016-12-20,61.4184,"usdrub","rub"
"1105",2016-12-21,61.1358,"usdrub","rub"
"1106",2016-12-22,60.931,"usdrub","rub"
"1107",2016-12-23,60.9931,"usdrub","rub"
"1108",2016-12-27,60.5757,"usdrub","rub"
"1109",2016-12-28,60.4625,"usdrub","rub"
"1110",2016-12-29,60.3311,"usdrub","rub"
"1111",2016-12-30,61.263,"usdrub","rub"
"1112",2017-01-03,60.933,"usdrub","rub"
"1113",2017-01-04,60.2745,"usdrub","rub"
"1114",2017-01-05,59.341,"usdrub","rub"
"1115",2017-01-06,59.558,"usdrub","rub"
"1116",2017-01-09,60.1066,"usdrub","rub"
"1117",2017-01-10,60.072,"usdrub","rub"
"1118",2017-01-11,59.6865,"usdrub","rub"
"1119",2017-01-12,59.318,"usdrub","rub"
"1120",2017-01-13,59.6045,"usdrub","rub"
"1121",2017-01-16,59.8571,"usdrub","rub"
"1122",2017-01-17,59.3325,"usdrub","rub"
"1123",2017-01-18,59.4696,"usdrub","rub"
"1124",2017-01-19,59.8615,"usdrub","rub"
"1125",2017-01-20,59.6611,"usdrub","rub"
"1126",2017-01-23,59.4957,"usdrub","rub"
"1127",2017-01-24,59.2324,"usdrub","rub"
"1128",2017-01-25,59.4995,"usdrub","rub"
"1129",2017-01-26,60.3718,"usdrub","rub"
"1130",2017-01-27,59.7759,"usdrub","rub"
"1131",2017-01-30,59.8581,"usdrub","rub"
"1132",2017-01-31,60.097,"usdrub","rub"
"1133",2017-02-01,60.0545,"usdrub","rub"
"1134",2017-02-02,59.3246,"usdrub","rub"
"1135",2017-02-03,59.0153,"usdrub","rub"
"1136",2017-02-06,58.9075,"usdrub","rub"
"1137",2017-02-07,59.417,"usdrub","rub"
